Time (s),Trace #1 (pA),Trace #1 (mmHg)
21.0858,192.261,-265.045
21.0859,192.719,-265.198
21.086,192.719,-265.198
21.0861,192.719,-265.198
21.0862,192.719,-265.198
21.0863,192.261,-265.198
21.0864,193.634,-265.045
21.0865,193.176,-265.045
21.0866,192.871,-265.045
21.0867,195.618,-265.045
21.0868,192.261,-265.045
21.0869,192.719,-265.198
21.087,193.176,-265.198
21.0871,193.481,-265.045
21.0872,192.108,-265.045
21.0873,193.481,-265.045
21.0874,192.871,-265.045
21.0875,193.787,-265.045
21.0876,193.329,-265.045
21.0877,196.228,-265.045
21.0878,193.176,-265.045
21.0879,190.582,-265.198
21.088,195.465,-265.198
21.0881,193.939,-265.045
21.0882,194.397,-265.045
21.0883,194.855,-265.045
21.0884,192.413,-265.045
21.0885,192.566,-265.045
21.0886,196.381,-265.198
21.0887,192.413,-265.198
21.0888,193.024,-265.198
21.0889,191.803,-265.198
21.089,191.803,-265.198
21.0891,194.092,-265.198
21.0892,193.329,-265.198
21.0893,194.55,-265.198
21.0894,192.261,-265.198
21.0895,195.77,-265.198
21.0896,194.092,-265.198
21.0897,191.345,-265.198
21.0898,191.345,-265.198
21.0899,195.465,-265.198
21.09,193.481,-265.198
21.0901,195.465,-265.198
21.0902,192.108,-265.198
21.0903,190.43,-265.198
21.0904,193.024,-265.198
21.0905,190.735,-265.198
21.0906,195.007,-265.35
21.0907,193.024,-265.35
21.0908,192.261,-265.198
21.0909,191.498,-265.198
21.091,194.092,-265.198
21.0911,190.887,-265.198
21.0912,191.04,-265.198
21.0913,193.481,-265.35
21.0914,193.329,-265.35
21.0915,194.702,-265.35
21.0916,193.787,-265.35
21.0917,189.362,-265.35
21.0918,194.244,-265.35
21.0919,194.55,-265.35
21.092,192.108,-265.35
21.0921,193.024,-265.35
21.0922,193.481,-265.35
21.0923,193.329,-265.35
21.0924,193.329,-265.35
21.0925,194.702,-265.503
21.0926,192.719,-265.503
21.0927,191.345,-265.503
21.0928,194.244,-265.503
21.0929,195.618,-265.503
21.093,193.176,-265.503
21.0931,189.972,-265.503
21.0932,187.988,-265.503
21.0933,194.244,-265.503
21.0934,193.787,-265.35
21.0935,191.956,-265.35
21.0936,194.855,-265.503
21.0937,191.498,-265.503
21.0938,195.465,-265.503
21.0939,197.144,-265.503
21.094,196.533,-265.503
21.0941,191.193,-265.35
21.0942,190.735,-265.35
21.0943,192.413,-265.35
21.0944,191.65,-265.35
21.0945,189.972,-265.35
21.0946,191.956,-265.503
21.0947,190.887,-265.503
21.0948,192.871,-265.503
21.0949,192.719,-265.503
21.095,192.108,-265.503
21.0951,192.261,-265.503
21.0952,195.923,-265.503
21.0953,192.566,-265.503
21.0954,192.261,-265.503
21.0955,193.939,-265.503
21.0956,193.939,-265.503
21.0957,195.313,-265.503
21.0958,191.65,-265.503
21.0959,193.329,-265.503
21.096,194.244,-265.503
21.0961,193.787,-265.503
21.0962,193.329,-265.503
21.0963,194.244,-265.503
21.0964,188.904,-265.503
21.0965,193.329,-265.656
21.0966,195.77,-265.656
21.0967,194.092,-265.656
21.0968,191.193,-265.656
21.0969,191.193,-265.656
21.097,192.871,-265.656
21.0971,194.702,-265.656
21.0972,192.719,-265.656
21.0973,192.413,-265.656
21.0974,193.787,-265.656
21.0975,190.735,-265.656
21.0976,191.65,-265.656
21.0977,191.956,-265.656
21.0978,195.618,-265.656
21.0979,196.075,-265.656
21.098,193.939,-265.656
21.0981,193.481,-265.656
21.0982,194.702,-265.656
21.0983,191.956,-265.656
21.0984,195.16,-265.656
21.0985,190.277,-265.656
21.0986,192.719,-265.656
21.0987,192.719,-265.656
21.0988,193.787,-265.656
21.0989,192.413,-265.656
21.099,194.244,-265.656
21.0991,195.923,-265.656
21.0992,191.956,-265.656
21.0993,191.04,-265.656
21.0994,195.007,-265.808
21.0995,191.65,-265.808
21.0996,193.634,-265.808
21.0997,192.719,-265.808
21.0998,193.939,-265.808
21.0999,190.735,-265.808
21.1,189.667,-265.808
21.1001,193.024,-265.808
21.1002,192.108,-265.808
21.1003,191.498,-265.808
21.1004,191.498,-265.808
21.1005,190.277,-265.808
21.1006,192.108,-265.808
21.1007,192.719,-265.808
21.1008,188.751,-265.808
21.1009,193.329,-265.808
21.101,196.686,-265.808
21.1011,196.381,-265.808
21.1012,192.871,-265.808
21.1013,191.498,-265.808
21.1014,190.277,-265.808
21.1015,192.261,-265.808
21.1016,192.719,-265.808
21.1017,194.092,-265.808
21.1018,196.075,-265.808
21.1019,194.397,-265.808
21.102,194.397,-265.808
21.1021,191.04,-265.808
21.1022,194.55,-265.808
21.1023,192.413,-265.808
21.1024,194.092,-265.808
21.1025,194.702,-265.808
21.1026,192.719,-265.961
21.1027,195.16,-265.961
21.1028,195.16,-265.808
21.1029,193.787,-265.808
21.103,193.176,-265.808
21.1031,195.007,-265.808
21.1032,194.244,-265.808
21.1033,193.634,-265.961
21.1034,193.634,-265.961
21.1035,193.939,-265.808
21.1036,196.686,-265.808
21.1037,194.855,-265.808
21.1038,192.871,-265.808
21.1039,195.465,-265.808
21.104,193.176,-265.961
21.1041,191.04,-265.961
21.1042,195.007,-265.808
21.1043,191.956,-265.961
21.1044,195.313,-265.961
21.1045,195.313,-265.961
21.1046,195.465,-265.961
21.1047,196.075,-265.961
21.1048,194.244,-265.961
21.1049,192.566,-265.961
21.105,194.855,-265.961
21.1051,191.498,-265.961
21.1052,192.413,-266.113
21.1053,194.092,-266.113
21.1054,190.735,-265.961
21.1055,191.803,-265.961
21.1056,194.397,-266.113
21.1057,195.77,-265.961
21.1058,194.397,-266.113
21.1059,191.803,-266.113
21.106,193.176,-266.113
21.1061,193.787,-266.113
21.1062,193.787,-266.113
21.1063,193.787,-266.113
21.1064,193.939,-266.113
21.1065,193.329,-266.113
21.1066,191.956,-266.113
21.1067,193.939,-266.113
21.1068,194.702,-266.113
21.1069,194.244,-266.113
21.107,194.397,-266.113
21.1071,193.024,-266.113
21.1072,189.972,-266.113
21.1073,192.261,-266.113
21.1074,195.618,-266.113
21.1075,191.65,-266.113
21.1076,193.634,-266.113
21.1077,191.345,-266.113
21.1078,193.024,-266.113
21.1079,191.345,-266.266
21.108,194.397,-266.266
21.1081,194.702,-266.266
21.1082,196.228,-266.113
21.1083,194.702,-266.113
21.1084,192.719,-266.113
21.1085,192.566,-266.113
21.1086,192.261,-266.113
21.1087,192.261,-266.266
21.1088,195.007,-266.266
21.1089,195.007,-266.266
21.109,194.855,-266.266
21.1091,192.566,-266.266
21.1092,192.108,-266.266
21.1093,195.16,-266.266
21.1094,194.702,-266.266
21.1095,195.923,-266.266
21.1096,192.566,-266.266
21.1097,195.618,-266.266
21.1098,195.16,-266.266
21.1099,193.634,-266.266
21.11,194.092,-266.266
21.1101,190.735,-266.266
21.1102,193.024,-266.266
21.1103,193.329,-266.266
21.1104,194.55,-266.266
21.1105,192.413,-266.266
21.1106,196.228,-266.266
21.1107,196.228,-266.266
21.1108,192.871,-266.266
21.1109,195.16,-266.266
21.111,195.16,-266.266
21.1111,191.193,-266.266
21.1112,193.939,-266.266
21.1113,194.855,-266.266
21.1114,193.939,-266.418
21.1115,191.498,-266.418
21.1116,196.686,-266.418
21.1117,193.939,-266.418
21.1118,192.413,-266.418
21.1119,196.075,-266.418
21.112,191.193,-266.418
21.1121,194.855,-266.418
21.1122,191.956,-266.266
21.1123,195.465,-266.266
21.1124,193.176,-266.266
21.1125,192.413,-266.418
21.1126,194.855,-266.418
21.1127,195.007,-266.418
21.1128,191.803,-266.418
21.1129,191.803,-266.418
21.113,193.481,-266.418
21.1131,193.176,-266.418
21.1132,195.313,-266.418
21.1133,192.413,-266.418
21.1134,197.296,-266.571
21.1135,194.397,-266.571
21.1136,193.024,-266.571
21.1137,194.244,-266.571
21.1138,193.329,-266.571
21.1139,195.313,-266.418
21.114,193.329,-266.418
21.1141,193.939,-266.418
21.1142,192.566,-266.418
21.1143,198.212,-266.418
21.1144,193.939,-266.571
21.1145,193.787,-266.571
21.1146,195.16,-266.571
21.1147,189.514,-266.571
21.1148,195.313,-266.418
21.1149,193.939,-266.418
21.115,192.719,-266.418
21.1151,191.803,-266.418
21.1152,192.108,-266.418
21.1153,195.618,-266.571
21.1154,193.634,-266.571
21.1155,193.481,-266.571
21.1156,195.923,-266.571
21.1157,193.939,-266.571
21.1158,193.634,-266.571
21.1159,196.838,-266.571
21.116,193.329,-266.571
21.1161,192.566,-266.571
21.1162,192.108,-266.571
21.1163,195.465,-266.571
21.1164,192.261,-266.571
21.1165,191.04,-266.571
21.1166,189.514,-266.571
21.1167,194.397,-266.571
21.1168,192.871,-266.571
21.1169,193.329,-266.571
21.117,193.176,-266.571
21.1171,193.329,-266.571
21.1172,195.77,-266.571
21.1173,197.296,-266.571
21.1174,194.397,-266.571
21.1175,189.667,-266.724
21.1176,195.313,-266.724
21.1177,194.55,-266.724
21.1178,191.193,-266.724
21.1179,190.277,-266.724
21.118,192.871,-266.724
21.1181,195.16,-266.724
21.1182,195.16,-266.724
21.1183,194.092,-266.571
21.1184,192.108,-266.571
21.1185,195.77,-266.571
21.1186,191.65,-266.571
21.1187,194.244,-266.571
21.1188,193.024,-266.724
21.1189,192.871,-266.724
21.119,193.634,-266.724
21.1191,191.04,-266.724
21.1192,193.787,-266.724
21.1193,193.176,-266.724
21.1194,193.024,-266.724
21.1195,196.228,-266.724
21.1196,195.618,-266.724
21.1197,195.16,-266.724
21.1198,193.329,-266.724
21.1199,192.871,-266.724
21.12,190.125,-266.724
21.1201,195.77,-266.876
21.1202,194.092,-266.724
21.1203,190.735,-266.724
21.1204,193.176,-266.724
21.1205,193.634,-266.724
21.1206,192.871,-266.724
21.1207,193.939,-266.876
21.1208,197.144,-266.876
21.1209,192.719,-266.876
21.121,192.566,-266.876
21.1211,190.887,-266.876
21.1212,192.719,-266.876
21.1213,192.261,-266.876
21.1214,191.04,-266.876
21.1215,194.397,-266.876
21.1216,191.956,-266.876
21.1217,190.887,-266.876
21.1218,193.481,-266.876
21.1219,191.04,-266.876
21.122,193.329,-266.876
21.1221,192.719,-266.876
21.1222,193.329,-266.876
21.1223,193.329,-266.876
21.1224,193.481,-266.876
21.1225,190.887,-266.876
21.1226,193.787,-266.876
21.1227,191.803,-266.876
21.1228,192.413,-266.876
21.1229,195.313,-267.029
21.123,193.329,-267.029
21.1231,191.498,-267.029
21.1232,193.634,-267.029
21.1233,192.871,-266.724
21.1234,191.498,-266.876
21.1235,196.991,-266.876
21.1236,196.381,-266.876
21.1237,193.634,-266.876
21.1238,194.702,-266.876
21.1239,193.024,-266.876
21.124,192.719,-266.876
21.1241,193.787,-266.876
21.1242,194.702,-266.876
21.1243,192.871,-266.876
21.1244,191.956,-266.876
21.1245,191.498,-266.876
21.1246,191.956,-266.876
21.1247,192.108,-267.029
21.1248,194.397,-267.029
21.1249,193.024,-267.029
21.125,197.296,-267.029
21.1251,192.871,-267.029
21.1252,196.228,-267.029
21.1253,191.345,-267.029
21.1254,191.803,-267.029
21.1255,191.65,-267.029
21.1256,195.007,-267.029
21.1257,193.024,-267.029
21.1258,195.313,-267.029
21.1259,194.244,-267.029
21.126,193.939,-267.029
21.1261,193.481,-267.029
21.1262,192.261,-267.029
21.1263,194.244,-267.029
21.1264,193.329,-267.029
21.1265,195.923,-267.029
21.1266,192.108,-267.029
21.1267,195.923,-267.029
21.1268,196.075,-267.029
21.1269,194.702,-267.029
21.127,196.228,-267.029
21.1271,196.381,-267.029
21.1272,194.55,-267.029
21.1273,195.16,-267.029
21.1274,193.024,-267.181
21.1275,193.481,-267.181
21.1276,191.803,-267.181
21.1277,191.65,-267.029
21.1278,193.329,-267.029
21.1279,193.481,-267.029
21.128,195.923,-267.029
21.1281,197.296,-267.029
21.1282,194.55,-267.181
21.1283,192.261,-267.181
21.1284,196.838,-267.029
21.1285,195.923,-267.029
21.1286,196.991,-267.029
21.1287,194.092,-267.181
21.1288,195.007,-267.181
21.1289,195.77,-267.181
21.129,196.686,-267.181
21.1291,194.702,-267.181
21.1292,194.244,-267.181
21.1293,194.855,-267.181
21.1294,191.498,-267.181
21.1295,196.075,-267.181
21.1296,194.855,-267.181
21.1297,194.092,-267.181
21.1298,197.296,-267.181
21.1299,196.991,-267.181
21.13,195.16,-267.181
21.1301,193.939,-267.181
21.1302,196.686,-267.181
21.1303,196.686,-267.181
21.1304,194.855,-267.181
21.1305,187.988,-267.181
21.1306,195.465,-267.181
21.1307,195.16,-267.334
21.1308,193.024,-267.334
21.1309,193.176,-267.334
21.131,192.413,-267.334
21.1311,195.618,-267.334
21.1312,193.939,-267.334
21.1313,194.702,-267.334
21.1314,193.024,-267.334
21.1315,190.887,-267.334
21.1316,192.108,-267.334
21.1317,191.498,-267.334
21.1318,191.498,-267.334
21.1319,194.855,-267.181
21.132,195.16,-267.334
21.1321,195.16,-267.334
21.1322,195.16,-267.334
21.1323,194.702,-267.334
21.1324,193.787,-267.334
21.1325,193.176,-267.334
21.1326,192.871,-267.181
21.1327,192.261,-267.181
21.1328,193.481,-267.181
21.1329,190.887,-267.181
21.133,192.413,-267.181
21.1331,193.176,-267.334
21.1332,193.939,-267.334
21.1333,193.939,-267.334
21.1334,193.024,-267.334
21.1335,192.108,-267.334
21.1336,193.939,-267.334
21.1337,197.144,-267.334
21.1338,195.923,-267.334
21.1339,194.55,-267.334
21.134,195.16,-267.334
21.1341,192.413,-267.334
21.1342,195.465,-267.334
21.1343,193.024,-267.334
21.1344,193.024,-267.334
21.1345,194.244,-267.334
21.1346,192.871,-267.334
21.1347,196.228,-267.334
21.1348,192.719,-267.334
21.1349,192.871,-267.334
21.135,192.871,-267.487
21.1351,192.108,-267.487
21.1352,193.024,-267.334
21.1353,193.176,-267.334
21.1354,194.397,-267.334
21.1355,193.939,-267.334
21.1356,194.397,-267.334
21.1357,192.261,-267.334
21.1358,195.465,-267.334
21.1359,193.176,-267.487
21.136,190.43,-267.487
21.1361,195.007,-267.334
21.1362,195.465,-267.487
21.1363,193.329,-267.487
21.1364,198.212,-267.334
21.1365,194.702,-267.334
21.1366,192.871,-267.487
21.1367,194.092,-267.487
21.1368,194.55,-267.487
21.1369,196.075,-267.487
21.137,193.176,-267.487
21.1371,193.634,-267.487
21.1372,196.075,-267.487
21.1373,190.735,-267.487
21.1374,191.193,-267.487
21.1375,195.923,-267.487
21.1376,192.719,-267.487
21.1377,192.719,-267.487
21.1378,192.871,-267.487
21.1379,190.735,-267.487
21.138,190.735,-267.487
21.1381,194.244,-267.487
21.1382,194.244,-267.487
21.1383,193.329,-267.487
21.1384,194.244,-267.487
21.1385,194.244,-267.487
21.1386,195.313,-267.639
21.1387,193.329,-267.639
21.1388,194.092,-267.639
21.1389,192.413,-267.487
21.139,192.566,-267.487
21.1391,195.465,-267.487
21.1392,195.465,-267.487
21.1393,195.007,-267.487
21.1394,193.634,-267.639
21.1395,193.634,-267.639
21.1396,192.719,-267.639
21.1397,194.244,-267.487
21.1398,193.634,-267.639
21.1399,192.261,-267.639
21.14,194.55,-267.639
21.1401,194.55,-267.639
21.1402,194.244,-267.639
21.1403,193.481,-267.639
21.1404,193.787,-267.639
21.1405,195.77,-267.639
21.1406,194.855,-267.639
21.1407,193.787,-267.792
21.1408,193.787,-267.639
21.1409,195.923,-267.639
21.141,195.77,-267.639
21.1411,193.634,-267.639
21.1412,196.075,-267.639
21.1413,199.432,-267.639
21.1414,194.244,-267.639
21.1415,189.514,-267.639
21.1416,193.024,-267.639
21.1417,191.498,-267.639
21.1418,195.77,-267.639
21.1419,193.176,-267.792
21.142,192.566,-267.792
21.1421,198.059,-267.792
21.1422,266.876,-267.639
21.1423,267.181,-267.792
21.1424,271.149,-267.792
21.1425,271.454,-267.792
21.1426,271.912,-267.792
21.1427,272.369,-267.792
21.1428,270.386,-267.639
21.1429,267.639,-267.639
21.143,267.181,-267.639
21.1431,268.25,-267.639
21.1432,234.07,-267.639
21.1433,192.871,-267.639
21.1434,193.939,-267.792
21.1435,195.618,-267.792
21.1436,194.55,-267.792
21.1437,194.855,-267.792
21.1438,193.787,-267.792
21.1439,192.719,-267.792
21.144,195.465,-267.792
21.1441,193.329,-267.792
21.1442,193.481,-267.792
21.1443,194.855,-267.792
21.1444,194.092,-267.792
21.1445,192.719,-267.792
21.1446,193.939,-267.792
21.1447,193.329,-267.792
21.1448,192.413,-267.792
21.1449,196.381,-267.944
21.145,196.381,-267.792
21.1451,194.702,-267.792
21.1452,194.397,-267.792
21.1453,191.803,-267.792
21.1454,191.65,-267.792
21.1455,192.413,-267.944
21.1456,193.176,-267.944
21.1457,195.007,-267.944
21.1458,193.634,-267.944
21.1459,194.397,-267.944
21.146,191.956,-267.944
21.1461,195.007,-268.097
21.1462,194.55,-267.944
21.1463,195.313,-267.944
21.1464,192.566,-267.944
21.1465,195.16,-267.944
21.1466,192.566,-267.944
21.1467,195.923,-267.944
21.1468,194.55,-267.944
21.1469,192.566,-267.944
21.147,192.413,-267.944
21.1471,196.075,-267.944
21.1472,192.719,-267.944
21.1473,193.939,-267.944
21.1474,193.939,-267.792
21.1475,193.024,-267.944
21.1476,192.719,-267.944
21.1477,192.719,-267.944
21.1478,193.024,-267.944
21.1479,192.566,-267.944
21.148,190.887,-267.944
21.1481,195.465,-267.944
21.1482,193.176,-267.944
21.1483,195.16,-267.944
21.1484,195.618,-267.944
21.1485,195.77,-268.097
21.1486,195.923,-267.944
21.1487,195.16,-267.944
21.1488,191.803,-267.944
21.1489,195.007,-267.944
21.149,191.498,-267.944
21.1491,193.481,-267.944
21.1492,194.092,-268.097
21.1493,194.092,-268.097
21.1494,193.787,-267.944
21.1495,193.939,-267.944
21.1496,191.803,-267.944
21.1497,193.481,-267.944
21.1498,194.244,-268.097
21.1499,194.092,-268.097
21.15,195.007,-268.097
21.1501,194.092,-267.944
21.1502,193.481,-268.097
21.1503,194.55,-268.097
21.1504,191.193,-268.097
21.1505,194.55,-268.097
21.1506,192.871,-268.097
21.1507,194.244,-268.097
21.1508,194.55,-268.097
21.1509,192.719,-268.097
21.151,193.481,-268.097
21.1511,193.634,-268.097
21.1512,197.449,-268.097
21.1513,195.007,-267.944
21.1514,193.787,-267.944
21.1515,195.313,-268.25
21.1516,191.803,-268.097
21.1517,193.481,-268.097
21.1518,193.787,-268.097
21.1519,194.397,-268.097
21.152,196.381,-268.097
21.1521,193.787,-268.097
21.1522,191.803,-268.097
21.1523,195.16,-268.097
21.1524,190.277,-268.25
21.1525,193.634,-268.097
21.1526,194.397,-268.097
21.1527,192.413,-268.25
21.1528,193.939,-268.25
21.1529,193.024,-268.25
21.153,192.566,-268.25
21.1531,193.024,-268.25
21.1532,191.193,-268.097
21.1533,193.329,-268.097
21.1534,196.228,-268.097
21.1535,191.345,-268.097
21.1536,194.244,-268.097
21.1537,193.634,-268.25
21.1538,194.55,-268.25
21.1539,194.55,-268.25
21.154,194.397,-268.25
21.1541,193.329,-268.25
21.1542,189.667,-268.25
21.1543,194.397,-268.25
21.1544,191.803,-268.25
21.1545,194.397,-268.25
21.1546,194.397,-268.25
21.1547,196.991,-268.25
21.1548,191.345,-268.25
21.1549,191.803,-268.25
21.155,193.634,-268.25
21.1551,191.498,-268.25
21.1552,194.855,-268.25
21.1553,192.413,-268.25
21.1554,191.803,-268.402
21.1555,195.313,-268.25
21.1556,192.871,-268.25
21.1557,193.939,-268.25
21.1558,194.855,-268.25
21.1559,190.735,-268.25
21.156,191.956,-268.25
21.1561,190.735,-268.402
21.1562,191.65,-268.402
21.1563,194.397,-268.402
21.1564,196.228,-268.402
21.1565,195.618,-268.402
21.1566,192.719,-268.402
21.1567,195.313,-268.402
21.1568,192.413,-268.402
21.1569,193.634,-268.402
21.157,192.261,-268.402
21.1571,193.787,-268.402
21.1572,193.634,-268.25
21.1573,194.397,-268.25
21.1574,193.176,-268.25
21.1575,196.838,-268.25
21.1576,197.906,-268.402
21.1577,194.55,-268.402
21.1578,194.702,-268.402
21.1579,194.855,-268.402
21.158,194.855,-268.402
21.1581,193.176,-268.402
21.1582,193.176,-268.402
21.1583,193.481,-268.402
21.1584,187.378,-268.402
21.1585,190.735,-268.402
21.1586,193.787,-268.402
21.1587,190.43,-268.402
21.1588,193.024,-268.402
21.1589,196.991,-268.402
21.159,194.702,-268.25
21.1591,191.956,-268.402
21.1592,191.65,-268.402
21.1593,194.397,-268.402
21.1594,195.16,-268.402
21.1595,191.956,-268.402
21.1596,195.618,-268.402
21.1597,193.787,-268.402
21.1598,196.228,-268.402
21.1599,194.244,-268.402
21.16,193.787,-268.402
21.1601,190.43,-268.402
21.1602,189.819,-268.402
21.1603,193.329,-268.402
21.1604,190.735,-268.402
21.1605,191.498,-268.402
21.1606,191.803,-268.402
21.1607,190.887,-268.402
